date,slot,source_type,source,product_name,canonical_product_name,rank,rank_range,prev_rank,rank_change,rank_direction,rank_change_label,is_new_entry,is_reentry,last_seen_date,last_seen_slot,last_seen_rank,days_since_last_seen,days_seen_7d,days_seen_14d,consecutive_days,best_rank_14d,worst_rank_14d,rank_velocity_3d,rising_stage,rising_score,rising_reason,rising_level,confidence_level,action_level,stable_summary,product_group,sub_group,original_product_group,exclude_from_opportunity,exclude_reason,note
2026-05-21,pm,rising,naver_top200,체리,체리,34,21-50,99.0,65.0,up,▲ 65단계,N,N,2026-05-20,pm,99.0,1.0,7,14,16,26,197,50.0,NAVER_RISING_FAST,100.0,Top20 진입 직전 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 16일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"체리은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 34위이며, 최근 7일 중 7일 등장했습니다.",agri,과일,농산물,N,,21~50_전량수집
2026-05-21,pm,rising,naver_top200,고추장,고추장,85,51-100,167.0,82.0,up,▲ 82단계,N,N,2026-05-20,pm,167.0,1.0,6,13,6,73,185,88.0,NAVER_WARMING_FAST,92.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장 · 6일 연속 등장,WARMING,high,관찰 강화,"고추장은 관심 형성 구간에 있는 후보입니다. 현재 85위이며, 순위 변화는 ▲ 82단계입니다.",processed,장류/소스,가공식품,N,,Top200_확장후보
2026-05-21,pm,rising,naver_top200,암꽃게,암꽃게,41,21-50,54.0,13.0,up,▲ 13단계,N,N,2026-05-20,pm,54.0,1.0,7,14,22,33,140,46.0,NAVER_RISING_FAST,86.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 7일 등장 · 22일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"암꽃게은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 41위이며, 최근 7일 중 7일 등장했습니다.",seafood,갑각류,수산물,N,,21~50_전량수집
2026-05-21,pm,rising,naver_top200,버터떡,버터떡,73,51-100,187.0,114.0,up,▲ 114단계,N,N,2026-05-20,pm,187.0,1.0,6,13,2,67,193,114.0,NAVER_WARMING_FAST,84.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 6일 등장,WARMING,high,관찰 강화,"버터떡은 관심 형성 구간에 있는 후보입니다. 현재 73위이며, 순위 변화는 ▲ 114단계입니다.",dessert,베이커리/디저트,가공식품,N,,Top200_확장후보
2026-05-21,pm,rising,naver_top200,토마토,토마토,29,21-50,55.0,26.0,up,▲ 26단계,N,N,2026-05-20,pm,55.0,1.0,7,14,29,29,175,10.0,NAVER_RISING_FAST,83.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 29일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"토마토은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 29위이며, 최근 7일 중 7일 등장했습니다.",agri,과채류,농산물,N,,21~50_전량수집
2026-05-21,pm,rising,naver_top200,수향미10kg,수향미10kg,49,21-50,61.0,12.0,up,▲ 12단계,N,N,2026-05-20,pm,61.0,1.0,7,14,29,48,110,27.0,NAVER_RISING_FAST,82.0,Top20 진입 직전 구간 · 전 스냅샷 대비 상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 29일 연속 등장,PRIORITY,high,시장 데이터 확인 필요,"수향미10kg은 네이버 예비 인기권에서 우선 관찰이 필요한 후보입니다. 현재 49위이며, 최근 7일 중 7일 등장했습니다.",grain,쌀,농산물,N,,21~50_전량수집
2026-05-21,pm,rising,naver_top200,삼겹살,삼겹살,90,51-100,131.0,41.0,up,▲ 41단계,N,N,2026-05-20,pm,131.0,1.0,5,11,4,90,191,73.0,NAVER_WARMING_FAST,80.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 속도 빠름 · 최근 7일 중 5일 등장 · 4일 연속 등장,WARMING,high,관찰 강화,"삼겹살은 관심 형성 구간에 있는 후보입니다. 현재 90위이며, 순위 변화는 ▲ 41단계입니다.",meat,돼지고기,축산물,N,,Top200_확장후보
2026-05-21,pm,rising,naver_top200,la갈비,la갈비,51,51-100,87.0,36.0,up,▲ 36단계,N,N,2026-05-20,pm,87.0,1.0,7,13,13,51,189,20.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 13일 연속 등장,WARMING,high,관찰 강화,"la갈비은 관심 형성 구간에 있는 후보입니다. 현재 51위이며, 순위 변화는 ▲ 36단계입니다.",meat,소고기,meat,N,,Top200_확장후보
2026-05-21,pm,rising,naver_top200,전복,전복,69,51-100,105.0,36.0,up,▲ 36단계,N,N,2026-05-20,pm,105.0,1.0,7,14,29,52,153,25.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 29일 연속 등장,WARMING,high,관찰 강화,"전복은 관심 형성 구간에 있는 후보입니다. 현재 69위이며, 순위 변화는 ▲ 36단계입니다.",seafood,패류,수산물,N,,Top200_확장후보
2026-05-21,pm,rising,naver_top200,두리안,두리안,81,51-100,114.0,33.0,up,▲ 33단계,N,N,2026-05-20,pm,114.0,1.0,7,14,16,60,170,24.0,NAVER_WARMING_FAST,79.0,중위권 관심 형성 구간 · 전 스냅샷 대비 급상승 · 최근 3일 상승 흐름 · 최근 7일 중 7일 등장 · 16일 연속 등장,WARMING,high,관찰 강화,"두리안은 관심 형성 구간에 있는 후보입니다. 현재 81위이며, 순위 변화는 ▲ 33단계입니다.",agri,농산물 원물,농산물,N,,Top200_확장후보
